"x"
"1",0.23176718871563
"2",0.215131286936752
"3",0.328988854834151
"4",0.195496073728329
"5",0.24329940291137
"6",0.21331560993483
"7",0.122711809982618
"8",0.188931421180914
"9",0.229877595412213
"10",0.228296685491832
"11",0.204072542585972
"12",0.24941192328541
"13",0.157399706171139
"14",0.168622456021894
"15",0.199571793294765
"16",0.218014460483777
"17",0.231110808951016
"18",0.233090443764083
"19",0.138909599388114
"20",0.179570459712656
"21",0.21610062934077
"22",0.183469224938641
"23",0.209741037753378
"24",0.188362205944598
"25",0.267773449554448
"26",0.222636309974086
"27",0.198036115814233
"28",0.206722306797859
"29",0.20742400011114
"30",0.229535959146164
"31",0.285771049921937
"32",0.215882601839455
"33",0.205095116457805
"34",0.13933939496428
"35",0.164686166203105
"36",0.203342953870439
"37",0.244965932690232
"38",0.235530141370791
"39",0.245728121637309
"40",0.294338548629398
"41",0.150690645061287
"42",0.287965548239011
"43",0.29151559408129
"44",0.233188559592597
"45",0.200069500534212
"46",0.228430533896031
"47",0.187378146977238
"48",0.284417958542875
"49",0.192111248249517
"50",0.225507333785586
"51",0.220777425940889
"52",0.22702300593009
"53",0.158670283880651
"54",0.304575533573501
"55",0.181980823308657
"56",0.204921710068996
"57",0.174268136172031
"58",0.308970214709179
"59",0.227991139439545
"60",0.147372160645529
"61",0.184993934401751
"62",0.182239919374032
"63",0.249475155252092
"64",0.270017227774301
"65",0.24822696460469
"66",0.138052636458466
"67",0.186965940640747
"68",0.199276155588436
"69",0.283594016702624
"70",0.254366628578207
"71",0.21147204637059
"72",0.221219727096171
"73",0.211485960331179
"74",0.16397591763102
"75",0.232925675699571
"76",0.204443448063976
"77",0.275143490832296
"78",0.281302780703157
"79",0.358651695252584
"80",0.319006972065721
"81",0.243833908652038
"82",0.243094097145205
"83",0.239954586002874
"84",0.190770695188336
"85",0.226929021859218
"86",0.23447601852615
"87",0.243396129549288
"88",0.231002996427468
"89",0.210822515905787
"90",0.211701155430729
"91",0.165119476084095
"92",0.192675305470352
"93",0.28481492218855
"94",0.132562460981666
"95",0.216320062712906
"96",0.229963473741535
"97",0.217677785070947
"98",0.210165595274033
"99",0.26375161157562
"100",0.251474061024295
"101",0.300275613117352
"102",0.233188559592597
"103",0.225368044674831
"104",0.21252102500692
"105",0.187979945234878
"106",0.146724376223968
"107",0.222739471636373
"108",0.1746934189078
"109",0.227142570026643
"110",0.160513184444116
"111",0.242981760930921
"112",0.227518795830952
"113",0.272318573311267
"114",0.309930520642014
"115",0.202680561388072
"116",0.224048826849976
"117",0.214865877188812
"118",0.387607887798238
"119",0.177530626750422
"120",0.213617965751525
"121",0.235378856852202
"122",0.2010886268482
"123",0.293562819493171
"124",0.153343035654699
"125",0.195654356580356
"126",0.14487304971524
"127",0.259294289945033
"128",0.239974140882453
"129",0.119329535198873
"130",0.199995578543589
"131",0.224687994874991
"132",0.229310538062899
"133",0.282589850621979
"134",0.209088371134754
"135",0.26575598929876
"136",0.276798497353727
"137",0.155600998044635
"138",0.213303041184904
"139",0.193408707670289
"140",0.201097619865192
"141",0.191356066656564
